SOURCE,PRICE,CENSUS_TRACT,PRICE.1,BATHRM,ROOMS,KITCHENS,FIREPLACES,YEAR
Residential,1675000.0,5500.0,1675000.0,4,9,2.0,2,2018
Residential,850000.0,5500.0,850000.0,2,7,1.0,1,2018
Residential,1109000.0,5500.0,1109000.0,3,8,3.0,0,2018
Residential,1900000.0,5500.0,1900000.0,3,9,2.0,4,2018
Residential,1000000.0,5500.0,1000000.0,1,7,1.0,1,2018
Residential,1110000.0,5500.0,1110000.0,2,9,2.0,1,2018
Residential,510000.0,5500.0,510000.0,6,12,4.0,0,2018
Residential,1475000.0,5500.0,1475000.0,4,11,3.0,1,2018
Residential,780620.0,4201.0,780620.0,3,11,2.0,4,2018
Residential,1505000.0,4201.0,1505000.0,3,7,2.0,3,2018
Residential,649000.0,4201.0,649000.0,1,6,1.0,0,2018
Residential,415000.0,4201.0,415000.0,3,7,2.0,0,2018
Residential,2000000.0,4201.0,2000000.0,4,12,2.0,0,2018
Residential,1610000.0,4201.0,1610000.0,3,11,2.0,3,2018
Residential,1550000.0,4201.0,1550000.0,4,12,2.0,4,2018
Residential,495000.0,4201.0,495000.0,3,11,2.0,4,2018
Residential,433000.0,4201.0,433000.0,3,10,3.0,0,2018
Residential,380000.0,4201.0,380000.0,2,9,3.0,0,2018
Residential,1300000.0,4201.0,1300000.0,4,11,2.0,4,2018
Residential,1200000.0,4201.0,1200000.0,3,10,2.0,3,2018
Residential,800000.0,4201.0,800000.0,1,7,1.0,0,2018
Residential,1080000.0,4201.0,1080000.0,3,8,2.0,1,2018
Residential,1259000.0,4201.0,1259000.0,3,12,2.0,1,2018
Residential,260000.0,4201.0,260000.0,3,9,2.0,0,2018
Residential,1355000.0,4201.0,1355000.0,4,8,3.0,0,2018
Residential,310000.0,4201.0,310000.0,4,14,4.0,0,2018
Residential,1600000.0,5001.0,1600000.0,3,10,2.0,3,2018
Residential,1187000.0,5001.0,1187000.0,3,10,3.0,2,2018
Residential,751000.0,5001.0,751000.0,2,11,2.0,2,2018
Residential,1050000.0,5001.0,1050000.0,3,11,2.0,0,2018
Residential,1325000.0,5001.0,1325000.0,3,10,2.0,1,2018
Residential,813500.0,5001.0,813500.0,3,10,2.0,3,2018
Residential,1195000.0,5001.0,1195000.0,3,10,1.0,2,2018
Residential,265000.0,5001.0,265000.0,4,11,3.0,2,2018
Residential,1195000.0,5001.0,1195000.0,4,12,4.0,0,2018
Residential,1340000.0,5001.0,1340000.0,4,8,2.0,2,2018
Residential,1275000.0,5001.0,1275000.0,4,9,2.0,3,2018
Residential,1699000.0,5001.0,1699000.0,2,7,2.0,0,2018
Residential,875000.0,5001.0,875000.0,3,10,2.0,1,2018
Residential,1711000.0,5001.0,1711000.0,3,10,2.0,3,2018
Residential,1367000.0,5001.0,1367000.0,4,9,2.0,3,2018
Residential,800000.0,4300.0,800000.0,1,6,1.0,1,2018
Residential,145000.0,4300.0,145000.0,2,7,1.0,0,2018
Residential,700000.0,4300.0,700000.0,1,6,1.0,1,2018
Residential,1200000.0,4300.0,1200000.0,3,9,2.0,0,2018
Residential,1200000.0,4300.0,1200000.0,1,8,1.0,0,2018
Residential,1103500.0,4300.0,1103500.0,5,9,2.0,2,2018
Residential,629000.0,4300.0,629000.0,3,12,2.0,0,2018
Residential,1349750.0,4300.0,1349750.0,2,13,2.0,0,2018
Residential,1523870.0,4300.0,1523870.0,9,16,3.0,1,2018
Residential,2149000.0,4300.0,2149000.0,4,10,1.0,1,2018
Residential,80000.0,4300.0,80000.0,1,9,1.0,0,2018
Residential,1360000.0,4300.0,1360000.0,3,8,2.0,2,2018
Residential,1720000.0,4300.0,1720000.0,4,12,2.0,2,2018
Residential,1625000.0,4300.0,1625000.0,4,10,2.0,2,2018
Residential,1350000.0,4300.0,1350000.0,4,15,4.0,1,2018
Residential,1400000.0,4300.0,1400000.0,2,8,2.0,1,2018
Residential,1600000.0,5500.0,1600000.0,4,12,2.0,4,2018
Residential,341000.0,5500.0,341000.0,4,14,2.0,1,2018
Residential,1300000.0,5500.0,1300000.0,5,19,4.0,2,2018
Residential,1350000.0,5500.0,1350000.0,3,12,2.0,4,2018
Residential,1700000.0,5500.0,1700000.0,4,9,4.0,3,2018
Residential,1515000.0,5500.0,1515000.0,4,13,2.0,4,2018
Residential,232000.0,5500.0,232000.0,3,11,3.0,0,2018
Residential,810000.0,5500.0,810000.0,4,16,4.0,4,2018
Residential,250000.0,5500.0,250000.0,4,16,4.0,0,2018
Residential,625000.0,5500.0,625000.0,1,7,1.0,1,2018
Residential,825000.0,5500.0,825000.0,1,6,1.0,1,2018
Residential,349000.0,5500.0,349000.0,1,6,1.0,1,2018
Residential,799000.0,5500.0,799000.0,2,6,1.0,1,2018
Residential,932500.0,5500.0,932500.0,1,7,1.0,1,2018
Residential,785000.0,5500.0,785000.0,2,4,1.0,1,2018
Residential,625000.0,5500.0,625000.0,1,6,1.0,1,2018
Residential,660000.0,5500.0,660000.0,1,6,1.0,1,2018
Residential,775000.0,5500.0,775000.0,2,9,2.0,1,2018
Residential,735000.0,5500.0,735000.0,2,7,1.0,0,2018
Residential,980000.0,5500.0,980000.0,2,7,2.0,1,2018
Residential,339900.0,5500.0,339900.0,2,7,2.0,0,2018
Residential,630000.0,5500.0,630000.0,3,6,3.0,0,2018
Residential,1020000.0,5500.0,1020000.0,2,7,1.0,0,2018
Residential,1617500.0,4201.0,1617500.0,5,10,2.0,1,2018
Residential,815000.0,4201.0,815000.0,4,11,2.0,0,2018
Residential,1069000.0,4201.0,1069000.0,4,10,3.0,1,2018
Residential,960000.0,4201.0,960000.0,6,8,3.0,1,2018
Residential,405000.0,4201.0,405000.0,3,10,2.0,1,2018
Residential,1075000.0,4201.0,1075000.0,3,9,2.0,3,2018
Residential,1130000.0,4201.0,1130000.0,2,9,1.0,2,2018
Residential,1500000.0,4201.0,1500000.0,3,14,1.0,0,2018
Residential,260000.0,4201.0,260000.0,4,10,4.0,0,2018
Residential,1299000.0,4201.0,1299000.0,3,12,2.0,2,2018
Residential,1345000.0,4201.0,1345000.0,2,7,2.0,2,2018
Residential,286000.0,4201.0,286000.0,2,7,2.0,1,2018
Residential,1025000.0,4201.0,1025000.0,3,6,2.0,2,2018
Residential,1193500.0,4201.0,1193500.0,2,10,2.0,2,2018
Residential,555325.0,4201.0,555325.0,3,11,2.0,2,2018
Residential,675000.0,4201.0,675000.0,3,9,2.0,6,2018
Residential,1175000.0,4201.0,1175000.0,2,7,1.0,1,2018
Residential,955000.0,4201.0,955000.0,2,6,1.0,2,2018
Residential,885000.0,4201.0,885000.0,2,7,1.0,0,2018
Residential,900000.0,4201.0,900000.0,2,6,1.0,1,2018
Residential,1041000.0,4201.0,1041000.0,2,6,2.0,0,2018
Residential,2600000.0,5002.0,2600000.0,3,10,3.0,6,2018
Residential,1225000.0,5002.0,1225000.0,5,8,2.0,4,2018
Residential,480000.0,5002.0,480000.0,5,16,4.0,0,2018
Residential,2435000.0,5002.0,2435000.0,4,11,3.0,3,2018
Residential,4380000.0,5002.0,4380000.0,5,17,4.0,5,2018
Residential,2600000.0,5002.0,2600000.0,6,8,3.0,3,2018
Residential,2050000.0,5002.0,2050000.0,5,15,4.0,3,2018
Residential,1480000.0,5002.0,1480000.0,5,9,2.0,7,2018
Residential,1960000.0,5002.0,1960000.0,5,15,4.0,4,2018
Residential,95960.0,5002.0,95960.0,5,14,2.0,4,2018
Residential,200000.0,5002.0,200000.0,4,9,4.0,0,2018
Residential,736000.0,5002.0,736000.0,4,20,2.0,2,2018
Residential,1450000.0,5002.0,1450000.0,4,7,4.0,0,2018
Residential,400000.0,5002.0,400000.0,4,11,3.0,0,2018
Residential,651000.0,5002.0,651000.0,2,7,2.0,1,2018
Residential,848000.0,5002.0,848000.0,2,8,2.0,2,2018
Residential,650000.0,5002.0,650000.0,3,12,3.0,1,2018
Residential,635000.0,5002.0,635000.0,1,5,1.0,1,2018
Residential,1477500.0,5002.0,1477500.0,2,7,2.0,2,2018
Residential,1071000.0,5001.0,1071000.0,2,11,1.0,4,2018
Residential,1065000.0,5001.0,1065000.0,2,8,1.0,3,2018
Residential,1406500.0,5201.0,1406500.0,4,12,3.0,0,2018
Residential,1012500.0,5201.0,1012500.0,2,8,1.0,2,2018
Residential,1075000.0,5201.0,1075000.0,2,7,2.0,0,2018
Residential,1231000.0,5201.0,1231000.0,3,9,2.0,2,2018
Residential,235000.0,5201.0,235000.0,2,7,2.0,1,2018
Residential,1325000.0,5201.0,1325000.0,2,7,2.0,1,2018
Residential,535000.0,5201.0,535000.0,2,7,2.0,1,2018
Residential,495000.0,5201.0,495000.0,4,12,4.0,2,2018
Residential,1605000.0,5201.0,1605000.0,3,10,3.0,4,2018
Residential,1728000.0,5201.0,1728000.0,5,10,2.0,3,2018
Residential,1425000.0,5201.0,1425000.0,3,11,2.0,0,2018
Residential,2299000.0,5201.0,2299000.0,3,10,2.0,3,2018
Residential,1200000.0,5201.0,1200000.0,3,10,2.0,0,2018
Residential,1600000.0,5201.0,1600000.0,4,16,4.0,0,2018
Residential,1500000.0,5201.0,1500000.0,4,12,4.0,0,2018
Residential,500000.0,5201.0,500000.0,2,7,2.0,2,2018
Residential,1049000.0,4300.0,1049000.0,3,9,2.0,0,2018
Residential,289000.0,4300.0,289000.0,2,7,1.0,1,2018
Residential,801600.0,4300.0,801600.0,2,8,1.0,0,2018
Residential,365000.0,5500.0,365000.0,3,10,2.0,1,2018
Residential,810000.0,5500.0,810000.0,3,6,1.0,0,2018
Residential,1065000.0,5500.0,1065000.0,3,7,1.0,2,2018
Residential,776000.0,5500.0,776000.0,3,9,3.0,0,2018
Residential,1410000.0,5500.0,1410000.0,4,6,2.0,1,2018
Residential,1250000.0,5500.0,1250000.0,3,9,2.0,1,2018
Residential,1080000.0,5500.0,1080000.0,3,9,2.0,1,2018
Residential,280745.0,5500.0,280745.0,3,10,3.0,0,2018
Residential,1387000.0,5500.0,1387000.0,3,8,2.0,0,2018
Residential,1120160.0,5500.0,1120160.0,4,16,4.0,0,2018
Residential,785000.0,5500.0,785000.0,3,10,3.0,0,2018
Residential,725000.0,5500.0,725000.0,2,5,1.0,1,2018
Residential,1050000.0,5500.0,1050000.0,2,6,2.0,0,2018
Residential,499000.0,5500.0,499000.0,1,4,1.0,0,2018
Residential,850000.0,5500.0,850000.0,3,5,1.0,0,2018
Residential,1037250.0,5500.0,1037250.0,1,6,1.0,0,2018
Residential,575000.0,4801.0,575000.0,2,7,1.0,0,2018
Residential,737500.0,4801.0,737500.0,1,4,1.0,0,2018
Residential,114000.0,4801.0,114000.0,1,6,1.0,0,2018
Residential,1200000.0,4801.0,1200000.0,4,9,1.0,1,2018
Residential,77000.0,4801.0,77000.0,2,4,1.0,0,2018
Residential,1050000.0,4801.0,1050000.0,4,9,1.0,0,2018
Residential,99000.0,4801.0,99000.0,1,5,1.0,0,2018
Residential,103000.0,4801.0,103000.0,1,5,1.0,0,2018
Residential,830000.0,4801.0,830000.0,2,8,1.0,0,2018
Residential,60858.0,4801.0,60858.0,1,5,1.0,0,2018
Residential,766000.0,4801.0,766000.0,1,7,1.0,0,2018
Residential,399999.0,4802.0,399999.0,3,5,1.0,0,2018
Residential,250000.0,4802.0,250000.0,1,7,1.0,0,2018
Residential,750000.0,4802.0,750000.0,3,8,2.0,2,2018
Residential,524900.0,4802.0,524900.0,2,6,1.0,0,2018
Residential,855000.0,4400.0,855000.0,2,7,1.0,0,2018
Residential,731940.0,4400.0,731940.0,1,6,1.0,0,2018
Residential,118900.0,4400.0,118900.0,2,6,2.0,0,2018
Residential,406000.0,4400.0,406000.0,2,6,2.0,0,2018
Residential,590000.0,4400.0,590000.0,2,6,1.0,1,2018
Residential,526900.0,4400.0,526900.0,2,9,2.0,0,2018
Residential,135000.0,4901.0,135000.0,2,7,2.0,1,2018
Residential,1325000.0,4901.0,1325000.0,2,6,1.0,3,2018
Residential,129000.0,4901.0,129000.0,2,9,1.0,0,2018
Residential,565000.0,4901.0,565000.0,2,7,1.0,0,2018
Residential,900000.0,4901.0,900000.0,2,5,1.0,1,2018
Residential,835000.0,4901.0,835000.0,1,6,1.0,0,2018
Residential,825000.0,4901.0,825000.0,1,4,1.0,2,2018
Residential,370000.0,4901.0,370000.0,2,6,1.0,0,2018
Residential,666000.0,4901.0,666000.0,2,5,1.0,0,2018
Residential,475000.0,4901.0,475000.0,3,6,1.0,0,2018
Residential,1230000.0,4901.0,1230000.0,2,7,1.0,0,2018
Residential,175000.0,4901.0,175000.0,2,8,1.0,0,2018
Residential,799000.0,4901.0,799000.0,1,9,1.0,1,2018
Residential,1400000.0,4901.0,1400000.0,2,8,1.0,2,2018
Residential,1375000.0,4901.0,1375000.0,2,9,1.0,1,2018
Residential,403000.0,4400.0,403000.0,2,8,1.0,1,2018
Residential,915000.0,4400.0,915000.0,2,8,1.0,1,2018
Residential,274350.0,4400.0,274350.0,2,8,1.0,1,2018
Residential,389900.0,4400.0,389900.0,2,8,1.0,1,2018
Residential,1120000.0,4400.0,1120000.0,3,8,1.0,1,2018
Residential,661000.0,4400.0,661000.0,3,8,1.0,1,2018
Residential,672000.0,4400.0,672000.0,2,8,1.0,1,2018
Residential,700000.0,4400.0,700000.0,3,8,1.0,1,2018
Residential,879000.0,4400.0,879000.0,3,8,1.0,1,2018
Residential,563000.0,4400.0,563000.0,2,8,1.0,1,2018
Residential,296337.0,4400.0,296337.0,2,8,1.0,1,2018
Residential,710000.0,4400.0,710000.0,2,9,1.0,1,2018
Residential,725000.0,4400.0,725000.0,2,8,1.0,1,2018
Residential,822500.0,4400.0,822500.0,2,8,1.0,1,2018
Residential,682275.0,4400.0,682275.0,2,8,1.0,1,2018
Residential,305000.0,4400.0,305000.0,2,8,1.0,1,2018
Residential,920000.0,4400.0,920000.0,3,8,1.0,1,2018
Residential,875000.0,4400.0,875000.0,2,8,1.0,1,2018
Residential,320265.0,4400.0,320265.0,2,8,1.0,1,2018
Residential,410000.0,4400.0,410000.0,2,8,1.0,1,2018
Residential,386952.0,4400.0,386952.0,3,8,1.0,2,2018
Residential,454805.0,4400.0,454805.0,2,8,1.0,1,2018
Residential,915000.0,4400.0,915000.0,3,8,1.0,1,2018
Residential,752250.0,4400.0,752250.0,2,8,1.0,1,2018
Residential,727000.0,4400.0,727000.0,2,8,1.0,1,2018
Residential,992000.0,4400.0,992000.0,3,8,1.0,1,2018
Residential,325149.0,4400.0,325149.0,2,8,1.0,1,2018
Residential,877500.0,4400.0,877500.0,2,8,1.0,1,2018
Residential,306664.0,4400.0,306664.0,2,8,1.0,1,2018
Residential,960000.0,4400.0,960000.0,2,8,1.0,1,2018
Residential,682150.0,4400.0,682150.0,2,8,1.0,1,2018
Residential,600000.0,4400.0,600000.0,2,5,1.0,0,2018
Residential,705000.0,4400.0,705000.0,2,5,1.0,1,2018
Residential,650000.0,4400.0,650000.0,2,6,3.0,0,2018
Residential,712000.0,4400.0,712000.0,2,5,1.0,0,2018
Residential,350000.0,4400.0,350000.0,2,5,1.0,0,2018
Residential,385000.0,4400.0,385000.0,1,6,1.0,0,2018
Residential,585000.0,4400.0,585000.0,2,6,1.0,1,2018
Residential,50000.0,4400.0,50000.0,1,6,1.0,0,2018
Residential,410000.0,4400.0,410000.0,1,6,1.0,0,2018
Residential,675000.0,4400.0,675000.0,2,6,1.0,0,2018
Residential,368000.0,4400.0,368000.0,3,9,2.0,0,2018
Residential,530000.0,4400.0,530000.0,2,8,1.0,0,2018
Residential,500000.0,4400.0,500000.0,2,8,2.0,0,2018
Residential,200000.0,4400.0,200000.0,1,9,1.0,0,2018
Residential,675000.0,4400.0,675000.0,2,8,2.0,2,2018
Residential,1225000.0,4400.0,1225000.0,3,8,2.0,0,2018
Residential,1100000.0,4400.0,1100000.0,1,4,1.0,0,2018
Residential,899000.0,4802.0,899000.0,3,8,2.0,0,2018
Residential,154000.0,4802.0,154000.0,2,6,2.0,0,2018
Residential,110000.0,4802.0,110000.0,1,6,1.0,0,2018
Residential,525000.0,4802.0,525000.0,2,5,2.0,0,2018
Residential,650000.0,4802.0,650000.0,2,6,1.0,0,2018
Residential,690000.0,4802.0,690000.0,3,8,1.0,1,2018
Residential,158460.0,4802.0,158460.0,4,8,2.0,0,2018
Residential,158460.0,4802.0,158460.0,4,8,2.0,0,2018
Residential,158460.0,4802.0,158460.0,4,8,2.0,0,2018
Residential,158460.0,4802.0,158460.0,4,8,2.0,0,2018
Residential,158460.0,4802.0,158460.0,4,8,2.0,0,2018
Residential,158460.0,4802.0,158460.0,4,8,2.0,0,2018
Residential,139000.0,4802.0,139000.0,5,11,2.0,0,2018
Residential,930000.0,4802.0,930000.0,2,8,1.0,1,2018
Residential,630000.0,4802.0,630000.0,2,6,1.0,1,2018
Residential,89500.0,6400.0,89500.0,2,6,2.0,0,2018
Residential,325000.0,6400.0,325000.0,1,6,1.0,0,2018
Residential,203000.0,6400.0,203000.0,2,6,2.0,0,2018
Residential,77000.0,6400.0,77000.0,2,8,1.0,0,2018
Residential,87500.0,6400.0,87500.0,2,6,1.0,0,2018
Residential,815000.0,6400.0,815000.0,2,6,2.0,0,2018
Residential,400000.0,6400.0,400000.0,2,6,1.0,0,2018
Residential,1350000.0,4901.0,1350000.0,3,9,1.0,2,2018
Residential,715000.0,4901.0,715000.0,3,10,2.0,4,2018
Residential,560000.0,4901.0,560000.0,3,12,2.0,0,2018
Residential,1005000.0,4901.0,1005000.0,3,16,3.0,0,2018
Residential,1122000.0,4901.0,1122000.0,2,8,2.0,0,2018
Residential,1270000.0,4901.0,1270000.0,3,9,2.0,2,2018
Residential,158000.0,4901.0,158000.0,1,6,1.0,1,2018
Residential,330000.0,4901.0,330000.0,2,7,2.0,0,2018
Residential,305000.0,4901.0,305000.0,3,6,1.0,0,2018
Residential,249000.0,4901.0,249000.0,2,6,1.0,0,2018
Residential,1145000.0,4901.0,1145000.0,4,9,1.0,1,2018
Residential,1137500.0,4901.0,1137500.0,2,10,1.0,4,2018
Residential,83000.0,4801.0,83000.0,2,6,2.0,0,2018
Residential,215000.0,4801.0,215000.0,4,10,2.0,0,2018
Residential,405000.0,4801.0,405000.0,4,10,2.0,0,2018
Residential,60000.0,4801.0,60000.0,1,4,1.0,0,2018
Residential,30000.0,4801.0,30000.0,2,6,2.0,1,2018
Residential,399900.0,4801.0,399900.0,1,4,1.0,0,2018
Residential,409000.0,4801.0,409000.0,1,5,1.0,0,2018
Residential,399000.0,4801.0,399000.0,1,4,1.0,0,2018
Residential,375900.0,4801.0,375900.0,1,4,1.0,0,2018
Residential,343000.0,4801.0,343000.0,1,4,1.0,0,2018
Residential,379000.0,4801.0,379000.0,2,4,1.0,0,2018
Residential,450000.0,4801.0,450000.0,1,4,1.0,0,2018
Residential,299900.0,4801.0,299900.0,1,5,1.0,1,2018
Residential,569000.0,4801.0,569000.0,3,6,2.0,0,2018
Residential,650000.0,4801.0,650000.0,2,6,1.0,0,2018
Residential,510000.0,4801.0,510000.0,1,6,1.0,0,2018
Residential,730000.0,4801.0,730000.0,1,6,1.0,0,2018
Residential,359040.0,4400.0,359040.0,2,8,1.0,1,2018
Residential,420000.0,4400.0,420000.0,2,8,1.0,1,2018
Residential,700000.0,4400.0,700000.0,2,8,1.0,1,2018
Residential,750000.0,4400.0,750000.0,3,8,1.0,1,2018
Residential,450000.0,4400.0,450000.0,2,8,1.0,1,2018
Residential,300065.0,4400.0,300065.0,2,8,1.0,1,2018
Residential,715000.0,4400.0,715000.0,2,8,1.0,1,2018
Residential,712000.0,4400.0,712000.0,2,8,1.0,1,2018
Residential,679900.0,4400.0,679900.0,2,8,1.0,1,2018
Residential,695000.0,4400.0,695000.0,2,8,1.0,1,2018
Residential,421000.0,4400.0,421000.0,2,8,1.0,1,2018
Residential,710250.0,4400.0,710250.0,2,8,1.0,1,2018
Residential,850000.0,4400.0,850000.0,3,8,1.0,1,2018
Residential,692500.0,4400.0,692500.0,2,8,1.0,1,2018
Residential,711000.0,4400.0,711000.0,2,8,1.0,0,2018
Residential,419900.0,4400.0,419900.0,2,8,1.0,1,2018
Residential,770000.0,4400.0,770000.0,2,8,1.0,1,2018
Residential,1261125.0,4400.0,1261125.0,2,8,1.0,1,2018
Residential,925000.0,4400.0,925000.0,2,8,1.0,1,2018
Residential,359680.0,4400.0,359680.0,2,8,1.0,1,2018
Residential,330300.0,4400.0,330300.0,2,8,1.0,1,2018
Residential,993000.0,4400.0,993000.0,2,8,1.0,1,2018
Residential,725000.0,4400.0,725000.0,2,8,1.0,1,2018
Residential,330850.0,4400.0,330850.0,2,8,1.0,1,2018
Residential,346975.0,4400.0,346975.0,2,8,1.0,1,2018
Residential,910000.0,4400.0,910000.0,2,8,1.0,1,2018
Residential,913000.0,4400.0,913000.0,2,8,1.0,1,2018
Residential,478000.0,4400.0,478000.0,2,8,1.0,1,2018
Residential,935000.0,4400.0,935000.0,3,8,1.0,1,2018
Residential,369350.0,4400.0,369350.0,2,8,1.0,1,2018
Residential,675000.0,4400.0,675000.0,2,8,1.0,1,2018
Residential,706500.0,4400.0,706500.0,2,8,1.0,1,2018
Residential,774555.0,4400.0,774555.0,2,6,1.0,1,2018
Residential,632000.0,4400.0,632000.0,1,4,1.0,0,2018
Residential,584900.0,4400.0,584900.0,1,6,1.0,0,2018
Residential,1434750.0,4400.0,1434750.0,3,8,2.0,1,2018
Residential,250000.0,4400.0,250000.0,3,9,1.0,1,2018
Residential,1025000.0,4400.0,1025000.0,3,9,2.0,1,2018
Residential,595000.0,4400.0,595000.0,3,8,2.0,2,2018
Residential,1051180.0,4400.0,1051180.0,4,12,4.0,0,2018
Residential,655000.0,4400.0,655000.0,2,9,2.0,0,2018
Residential,440000.0,4400.0,440000.0,4,5,1.0,0,2018
Residential,1451000.0,4400.0,1451000.0,3,8,2.0,1,2018
Residential,622000.0,4400.0,622000.0,1,7,1.0,1,2018
Residential,800000.0,4400.0,800000.0,4,12,4.0,0,2018
Residential,1055000.0,4400.0,1055000.0,4,7,2.0,3,2018
Residential,1025000.0,4400.0,1025000.0,3,8,1.0,0,2018
Residential,1000000.0,4400.0,1000000.0,4,8,2.0,0,2018
Residential,909000.0,4400.0,909000.0,2,10,1.0,1,2018
Residential,250500.0,4400.0,250500.0,3,9,1.0,0,2018
Residential,760000.0,4400.0,760000.0,3,9,1.0,0,2018
Residential,285000.0,4400.0,285000.0,2,8,2.0,0,2018
Residential,705000.0,4400.0,705000.0,2,9,1.0,0,2018
Residential,377000.0,6400.0,377000.0,2,6,1.0,0,2018
Residential,340000.0,6400.0,340000.0,1,6,1.0,1,2018
Residential,75000.0,6400.0,75000.0,2,6,2.0,0,2018
Residential,350000.0,6400.0,350000.0,2,6,2.0,0,2018
Residential,353500.0,6400.0,353500.0,2,9,1.0,0,2018
Residential,760000.0,6400.0,760000.0,2,8,1.0,0,2018
Residential,325000.0,6400.0,325000.0,2,7,2.0,0,2018
Residential,380000.0,6400.0,380000.0,2,5,1.0,0,2018
Residential,310000.0,6400.0,310000.0,2,6,1.0,0,2018
Residential,210000.0,6400.0,210000.0,2,7,2.0,0,2018
Residential,528000.0,6400.0,528000.0,1,6,1.0,1,2018
Residential,190000.0,6400.0,190000.0,1,6,1.0,1,2018
Residential,340000.0,6400.0,340000.0,2,7,1.0,0,2018
Residential,450000.0,6400.0,450000.0,1,7,1.0,1,2018
Residential,520000.0,4802.0,520000.0,1,4,1.0,0,2018
Residential,265000.0,4802.0,265000.0,1,7,1.0,0,2018
Residential,350000.0,4802.0,350000.0,1,5,1.0,0,2018
Residential,795000.0,4802.0,795000.0,2,6,1.0,0,2018
Residential,875000.0,4802.0,875000.0,3,8,1.0,2,2018
Residential,1195000.0,4802.0,1195000.0,2,8,2.0,0,2018
Residential,345000.0,4801.0,345000.0,1,5,1.0,1,2018
Residential,880000.0,4801.0,880000.0,2,8,1.0,0,2018
Residential,309000.0,4801.0,309000.0,1,4,1.0,0,2018
Residential,230000.0,4801.0,230000.0,1,6,1.0,0,2018
Residential,625000.0,4801.0,625000.0,2,4,1.0,0,2018
Residential,589000.0,4801.0,589000.0,2,5,1.0,0,2018
Residential,275000.0,4801.0,275000.0,1,6,1.0,0,2018
Residential,650000.0,4801.0,650000.0,2,8,2.0,0,2018
Residential,380000.0,4801.0,380000.0,1,7,1.0,0,2018
Residential,480000.0,4801.0,480000.0,2,7,1.0,2,2018
Residential,607000.0,4801.0,607000.0,1,4,1.0,1,2018
Residential,507000.0,4801.0,507000.0,1,4,1.0,0,2018
Residential,380000.0,4801.0,380000.0,2,6,1.0,0,2018
Residential,981000.0,4801.0,981000.0,2,7,1.0,1,2018
Residential,1000000.0,4801.0,1000000.0,1,7,1.0,0,2018
Residential,269000.0,4801.0,269000.0,1,5,1.0,1,2018
Residential,1200000.0,4901.0,1200000.0,1,3,1.0,0,2018
Residential,820000.0,5001.0,820000.0,3,9,2.0,1,2018
Residential,628000.0,5001.0,628000.0,3,9,2.0,2,2018
Residential,285200.0,5001.0,285200.0,2,8,2.0,3,2018
Residential,875000.0,5001.0,875000.0,4,9,2.0,1,2018
Residential,393890.0,5001.0,393890.0,3,7,2.0,1,2018
Residential,138000.0,5001.0,138000.0,2,9,2.0,0,2018
Residential,1101200.0,5001.0,1101200.0,4,12,2.0,0,2018
Residential,675000.0,5001.0,675000.0,2,7,1.0,0,2018
Residential,1250000.0,5001.0,1250000.0,3,9,2.0,2,2018
Residential,225000.0,5001.0,225000.0,3,8,2.0,1,2018
Residential,137000.0,5001.0,137000.0,1,5,1.0,0,2018
Residential,1575000.0,5001.0,1575000.0,5,12,4.0,0,2018
Residential,1312500.0,5001.0,1312500.0,5,14,3.0,2,2018
Residential,1045000.0,5001.0,1045000.0,3,7,4.0,0,2018
Residential,753000.0,5002.0,753000.0,2,7,2.0,2,2018
Residential,875000.0,5002.0,875000.0,2,9,1.0,2,2018
Residential,1180000.0,5002.0,1180000.0,3,6,1.0,0,2018
Residential,115899.0,5002.0,115899.0,2,12,1.0,2,2018
Residential,2000000.0,5002.0,2000000.0,3,10,2.0,3,2018
Residential,1060000.0,5002.0,1060000.0,3,10,2.0,3,2018
Residential,729000.0,5002.0,729000.0,3,9,2.0,1,2018
Residential,259900.0,5002.0,259900.0,3,10,2.0,0,2018
Residential,421500.0,5002.0,421500.0,4,11,2.0,1,2018
Residential,195000.0,5002.0,195000.0,2,12,2.0,2,2018
Residential,725000.0,4400.0,725000.0,4,9,3.0,4,2018
Residential,307000.0,4400.0,307000.0,2,11,1.0,5,2018
Residential,670000.0,4400.0,670000.0,4,10,2.0,0,2018
Residential,605000.0,4400.0,605000.0,2,9,1.0,2,2018
Residential,212900.0,4400.0,212900.0,2,7,1.0,0,2018
Residential,175000.0,4400.0,175000.0,4,9,2.0,0,2018
Residential,1050000.0,4400.0,1050000.0,2,9,1.0,0,2018
Residential,2000000.0,4400.0,2000000.0,4,10,2.0,2,2018
Residential,159000.0,4400.0,159000.0,2,8,1.0,0,2018
Residential,995000.0,4400.0,995000.0,3,9,1.0,1,2018
Residential,399500.0,4400.0,399500.0,3,10,2.0,0,2018
Residential,2325000.0,4400.0,2325000.0,4,11,2.0,4,2018
Residential,415000.0,4400.0,415000.0,2,8,1.0,0,2018
Residential,849000.0,4400.0,849000.0,2,8,1.0,2,2018
Residential,936000.0,4400.0,936000.0,2,8,2.0,1,2018
Residential,460000.0,4400.0,460000.0,2,9,1.0,2,2018
Residential,650000.0,4802.0,650000.0,3,8,2.0,3,2018
Residential,270000.0,4802.0,270000.0,3,8,2.0,0,2018
Residential,780000.0,4802.0,780000.0,4,7,2.0,1,2018
Residential,785000.0,4802.0,785000.0,2,6,1.0,0,2018
Residential,650000.0,4801.0,650000.0,3,9,3.0,0,2018
